interpro,short_name,type,xrefdb,xref
IPR006760,Endosulphine,Family,PFAM,PF04667
IPR006760,Endosulphine,Family,PANTHER,PTHR10358
IPR006761,Tsg,Family,PFAM,PF04668
IPR006761,Tsg,Family,PANTHER,PTHR12312
IPR006762,Gtr1_RagA,Family,PFAM,PF04670
IPR006762,Gtr1_RagA,Family,PANTHER,PTHR11259
IPR006763,Ag332,Repeat,PFAM,PF04671
IPR006764,SAM_dep_MeTrfase_SAV2177_type,Family,PFAM,PF04672
IPR006764,SAM_dep_MeTrfase_SAV2177_type,Family,PIRSF,PIRSF017393
IPR006765,Polyketide_synth_cyclase,Family,PFAM,PF04673
IPR006766,EXORDIUM-like,Family,PFAM,PF04674
IPR006766,EXORDIUM-like,Family,PANTHER,PTHR31279
IPR006767,Cwf19-like_C_dom-2,Domain,PFAM,PF04676
IPR006768,Cwf19-like_C_dom-1,Domain,PFAM,PF04677
IPR006769,MCU_C,Domain,PFAM,PF04678
IPR006770,OGF_rcpt_rpt,Repeat,PFAM,PF04680
IPR006771,Bys1,Family,PFAM,PF04681
IPR006772,Herpes_BTRF1,Family,PFAM,PF04682
IPR006773,Rpn13/ADRM1,Family,PFAM,PF04683
IPR006773,Rpn13/ADRM1,Family,PANTHER,PTHR12225
IPR006774,BAF1_ABF1,Family,PFAM,PF04684
IPR006775,GH116_catalytic,Domain,PFAM,PF04685
IPR006776,SsgB,Family,PFAM,PF04686
IPR006777,Microvir_H,Family,PFAM,PF04687
IPR006777,Microvir_H,Family,PIRSF,PIRSF004160
IPR006779,S1FA_DNA-bd,Family,PFAM,PF04689
IPR006779,S1FA_DNA-bd,Family,PANTHER,PTHR35298
IPR006780,YABBY,Family,PFAM,PF04690
IPR006780,YABBY,Family,PANTHER,PTHR31675
IPR006781,ApoC-I,Family,PFAM,PF04691
IPR006781,ApoC-I,Family,PANTHER,PTHR16565
IPR006782,PDGF_N,Domain,PFAM,PF04692
IPR006783,Transposase_ISC1217,Family,PFAM,PF04693
IPR006784,Coronavirus_Orf3,Family,PFAM,PF04694
IPR006785,Pex14_N,Domain,PFAM,PF04695
IPR006786,Pinin_SDK_MemA,Domain,PFAM,PF04696
IPR006787,Pinin_SDK_N,Domain,PFAM,PF04697
IPR006788,Myrip/Melanophilin,Domain,PFAM,PF04698
IPR006789,ARPC5,Family,PFAM,PF04699
IPR006789,ARPC5,Family,PIRSF,PIRSF039096
IPR006789,ARPC5,Family,PANTHER,PTHR12644
IPR006790,Baculovirus_Gp41,Family,PFAM,PF04700
IPR006791,Pox_D2,Family,PFAM,PF04701
IPR006792,Vicilin_N,Domain,PFAM,PF04702
IPR006793,FaeA,Family,PFAM,PF04703
IPR006794,Transcrp_activ_Zfx/Zfy-dom,Domain,PFAM,PF04704
IPR006795,Thiostrepton-R_Mease_TSNR_N,Domain,PFAM,PF04705
IPR006796,Dickkopf_N,Domain,PFAM,PF04706
IPR006797,PRELI/MSF1_dom,Domain,PFAM,PF04707
IPR006797,PRELI/MSF1_dom,Domain,PROFILE,PS50904
IPR006798,Poxvirus_F16,Family,PFAM,PF04708
IPR006798,Poxvirus_F16,Family,PIRSF,PIRSF015792
IPR006799,AMH_N,Domain,PFAM,PF04709
IPR006800,Pellino_fam,Family,PFAM,PF04710
IPR006800,Pellino_fam,Family,PIRSF,PIRSF038886
IPR006800,Pellino_fam,Family,PANTHER,PTHR12098
IPR006801,ApoA-II,Family,PFAM,PF04711
IPR006801,ApoA-II,Family,PANTHER,PTHR11027
IPR006802,Radial_spoke,Family,PFAM,PF04712
IPR006802,Radial_spoke,Family,PANTHER,PTHR13159
IPR006803,Poxvirus_I5,Family,PFAM,PF04713
IPR006803,Poxvirus_I5,Family,PIRSF,PIRSF003768
IPR006804,BCL7,Family,PFAM,PF04714
IPR006804,BCL7,Family,PANTHER,PTHR12767
IPR006805,Anth_synth_I_N,Domain,PFAM,PF04715
IPR006806,NDUFA5,Family,PFAM,PF04716
IPR006806,NDUFA5,Family,PANTHER,PTHR12653
IPR006808,ATP_synth_F0_gsu_mt,Family,PFAM,PF04718
IPR006808,ATP_synth_F0_gsu_mt,Family,PANTHER,PTHR12386
IPR006809,TAFII28,Domain,PFAM,PF04719
IPR006809,TAFII28,Domain,CDD,cd08048
IPR006811,RNA_pol_II_suA,Family,PFAM,PF04722
IPR006811,RNA_pol_II_suA,Family,PANTHER,PTHR20383
IPR006812,GRDA,Family,HAMAP,MF_00826
IPR006812,GRDA,Family,PFAM,PF04723
IPR006812,GRDA,Family,PIRSF,PIRSF000181
IPR006813,Glyco_trans_17,Family,PFAM,PF04724
IPR006813,Glyco_trans_17,Family,PANTHER,PTHR12224
IPR006814,PSII_PsbR,Family,PFAM,PF04725
IPR006814,PSII_PsbR,Family,PANTHER,PTHR34369
IPR006815,Microvir_J-like,Family,PFAM,PF04726
IPR006815,Microvir_J-like,Family,PIRSF,PIRSF004161
IPR006816,ELMO_dom,Domain,PFAM,PF04727
IPR006816,ELMO_dom,Domain,PROFILE,PS51335
IPR006817,Lipoprotein_leucine-zipper_dom,Domain,PFAM,PF04728
IPR006818,ASF1-like,Family,PFAM,PF04729
IPR006818,ASF1-like,Family,PANTHER,PTHR12040
IPR006819,Agro_VirD5,Family,PFAM,PF04730
IPR006819,Agro_VirD5,Family,PIRSF,PIRSF035823
IPR006819,Agro_VirD5,Family,SMART,SM00795
IPR006820,Caudal_activation_dom,Domain,PFAM,PF04731
IPR006821,Intermed_filament_DNA-bd,Domain,PFAM,PF04732
IPR006824,DNA_helicase_Baculovir,Family,PFAM,PF04735
IPR006825,Eclosion,Family,PFAM,PF04736
IPR006825,Eclosion,Family,PIRSF,PIRSF001859
IPR006827,Lant_deHydtase_N,Domain,PFAM,PF04738
IPR006828,ASC_dom,Domain,PFAM,PF04739
IPR006828,ASC_dom,Domain,SMART,SM01010
IPR006829,LXG_dom,Domain,PFAM,PF04740
IPR006829,LXG_dom,Domain,PROFILE,PS51756
IPR006830,InvH,Family,PFAM,PF04741
IPR006833,NH3_CH4_mOase_B,Family,PFAM,PF04744
IPR006833,NH3_CH4_mOase_B,Family,TIGRFAMs,TIGR03079
IPR006834,Pox_A8,Family,PFAM,PF04745
IPR006835,DUF575,Domain,PFAM,PF04746
IPR006836,DUF612,Family,PFAM,PF04747
IPR006837,Divergent_DAC,Family,PFAM,PF04748
IPR006837,Divergent_DAC,Family,PANTHER,PTHR30105
IPR006837,Divergent_DAC,Family,CDD,cd10936
IPR006838,Far-17a_AIG1,Family,PFAM,PF04750
IPR006838,Far-17a_AIG1,Family,PANTHER,PTHR10989
IPR006839,Ribosome-assoc_YjgA,Family,HAMAP,MF_00765
IPR006839,Ribosome-assoc_YjgA,Family,PFAM,PF04751
IPR006839,Ribosome-assoc_YjgA,Family,PIRSF,PIRSF016183
IPR006839,Ribosome-assoc_YjgA,Family,PANTHER,PTHR38101
IPR006839,Ribosome-assoc_YjgA,Family,CDD,cd16331
IPR006840,ChaC,Family,PFAM,PF04752
IPR006840,ChaC,Family,PANTHER,PTHR12192
IPR006841,Corona_NS2,Family,PFAM,PF04753
IPR006842,Transposase_31,Domain,PFAM,PF04754
IPR006843,PAP/fibrillin_dom,Domain,PFAM,PF04755
IPR006845,Pex_N,Domain,PFAM,PF04757
IPR006846,Ribosomal_S30,Family,PFAM,PF04758
IPR006847,IF2_N,Domain,PFAM,PF04760
IPR006848,Transcrpt_reg_put_lact_phage,Family,PFAM,PF04761
IPR006849,Elp1,Family,PFAM,PF04762
IPR006849,Elp1,Family,PIRSF,PIRSF017233
IPR006849,Elp1,Family,PANTHER,PTHR12747
IPR006850,DUF562,Domain,PFAM,PF04763
IPR006851,DUF613,Family,PFAM,PF04764
IPR006852,DUF616,Family,PFAM,PF04765
IPR006853,Poxin_vir,Family,PFAM,PF04766
IPR006854,Phosphoprotein_F17,Family,PFAM,PF04767
IPR006854,Phosphoprotein_F17,Family,PIRSF,PIRSF003688
IPR006855,Vertebrate-like_GNAT_dom,Domain,PFAM,PF04768
IPR006855,Vertebrate-like_GNAT_dom,Domain,PROFILE,PS51731
IPR006856,MATalpha_HMGbox,Domain,PFAM,PF04769
IPR006856,MATalpha_HMGbox,Domain,PROFILE,PS51325
IPR006858,CAV_VP3,Family,PFAM,PF04771
IPR006859,Flu_B_M2,Family,PFAM,PF04772
IPR006860,FecR,Domain,PFAM,PF04773
IPR006861,HABP4_PAIRBP1-bd,Domain,PFAM,PF04774
IPR006861,HABP4_PAIRBP1-bd,Domain,SMART,SM01233
IPR006862,Thio_Ohase/aa_AcTrfase,Domain,PFAM,PF04775
IPR006864,LMP_rpt,Repeat,PFAM,PF04778
IPR006865,DUF629,Domain,PFAM,PF04780
IPR006866,DUF627_N,Domain,PFAM,PF04781
IPR006867,DUF632,Domain,PFAM,PF04782
IPR006868,DUF630,Domain,PFAM,PF04783
IPR006869,DUF547,Domain,PFAM,PF04784
IPR006870,Rhabdo_M,Family,PFAM,PF04785
IPR006871,ssDNA-bd_baculovirus,Family,PFAM,PF04786
IPR006872,Poxvirus_H7,Family,PFAM,PF04787
IPR006873,DUF620,Family,PFAM,PF04788
IPR006873,DUF620,Family,PANTHER,PTHR31300
IPR006874,DUF621,Family,PFAM,PF04789
IPR006875,Sarcoglycan,Family,PFAM,PF04790
IPR006876,LMBR1-like_membr_prot,Family,PFAM,PF04791
IPR006878,Herpes_BBRF1,Family,PFAM,PF04793
IPR006879,YdjC-like,Family,PFAM,PF04794
IPR006879,YdjC-like,Family,PANTHER,PTHR31609
IPR006880,INO80B_C,Domain,PFAM,PF04795
IPR006880,INO80B_C,Domain,SMART,SM01406
IPR006881,RepA_C,Family,PFAM,PF04796
IPR006882,Herpes_Orf11,Family,PFAM,PF04797
IPR006883,AcMNPV_PIF-4,Family,PFAM,PF04798
IPR006884,Fzo/mitofusin_HR2,Domain,PFAM,PF04799
IPR006885,NADH_UbQ_FeS_4_mit,Family,PFAM,PF04800
IPR006885,NADH_UbQ_FeS_4_mit,Family,PANTHER,PTHR12219
IPR006886,RNA_pol_III_Rpc5,Family,PFAM,PF04801
IPR006886,RNA_pol_III_Rpc5,Family,PANTHER,PTHR12069
IPR006887,DUF625,Domain,PFAM,PF04802
IPR006888,XLR/SYCP3/FAM9_dom,Domain,PFAM,PF04803
IPR006890,Sulphydryl_Oase_FAD-link_ERV1,Family,PFAM,PF04805
IPR006890,Sulphydryl_Oase_FAD-link_ERV1,Family,PIRSF,PIRSF015696
IPR006891,T3SS_EspF,Repeat,PFAM,PF04806
IPR006892,Gemini_AC4_5_cons_dom_1,Domain,PFAM,PF04807
IPR006893,CTV_P23,Family,PFAM,PF04808
IPR006894,HupH_Hydgase_express_prot_C,Domain,PFAM,PF04809
IPR006895,Znf_Sec23_Sec24,Domain,PFAM,PF04810
IPR006896,Sec23/24_trunk_dom,Domain,PFAM,PF04811
IPR006897,HNF1b_C,Domain,PFAM,PF04812
IPR006898,HNF1a_C,Domain,PFAM,PF04813
IPR006899,HNF-1_N,Domain,PFAM,PF04814
IPR006900,Sec23/24_helical_dom,Domain,PFAM,PF04815
IPR006901,TrmK,Family,PFAM,PF04816
IPR006901,TrmK,Family,PIRSF,PIRSF018637
IPR006902,Umbravirus_LDM,Family,PFAM,PF04817
IPR006904,DUF716,Family,PFAM,PF04819
IPR006905,Flavin_halogenase,Family,PFAM,PF04820
IPR006906,Timeless_N,Domain,PFAM,PF04821
IPR006907,DUF622,Domain,PFAM,PF04822
IPR006908,Herpes_UL49,Family,PFAM,PF04823
IPR006909,Rad21/Rec8_C_eu,Domain,PFAM,PF04824
IPR006910,Rad21_Rec8_N,Domain,PFAM,PF04825
IPR006911,ARM-rpt_dom,Domain,PFAM,PF04826
IPR006912,Harbinger_derived_prot,Family,PFAM,PF04827
IPR006913,CENP-V/GFA,Domain,PFAM,PF04828
IPR006913,CENP-V/GFA,Domain,PROFILE,PS51891
IPR006914,VENN_dom,Domain,PFAM,PF04829
IPR006915,DUF637_hemagglutn_put,Domain,PFAM,PF04830
IPR006916,Popeye_prot,Family,PFAM,PF04831
IPR006916,Popeye_prot,Family,PANTHER,PTHR12101
IPR006917,SOUL_haem-bd,Family,PFAM,PF04832
IPR006917,SOUL_haem-bd,Family,PANTHER,PTHR11220
IPR006918,COBRA_pln,Family,PFAM,PF04833
IPR006918,COBRA_pln,Family,PIRSF,PIRSF038122
IPR006918,COBRA_pln,Family,PANTHER,PTHR31673
IPR006920,Poxvirus_A9,Family,PFAM,PF04835
IPR006921,Interferon-rel_develop_reg_C,Domain,PFAM,PF04836
IPR006922,MbeB-like,Family,PFAM,PF04837
IPR006923,Baculo_LEF5_N,Domain,PFAM,PF04838
IPR006924,Ribosomal_PSRP3/Ycf65,Family,HAMAP,MF_00619
IPR006924,Ribosomal_PSRP3/Ycf65,Family,PFAM,PF04839
IPR006924,Ribosomal_PSRP3/Ycf65,Family,PANTHER,PTHR35108
IPR006925,Vps16_C,Domain,PFAM,PF04840
IPR006926,Vps16_N,Domain,PFAM,PF04841
IPR006927,DUF639,Family,PFAM,PF04842
IPR006928,Herpes_teg_USP,Domain,PFAM,PF04843
IPR006928,Herpes_teg_USP,Domain,PROFILE,PS51521
IPR006930,Herpes_pp38,Family,PFAM,PF04846
IPR006931,Calcipressin,Family,PFAM,PF04847
IPR006931,Calcipressin,Family,PANTHER,PTHR10300
IPR006932,HJ-resolvase_A22,Family,PFAM,PF04848
IPR006933,HAP1_N,Domain,PFAM,PF04849
IPR006934,Baculo_ODV-E66,Family,PFAM,PF04850
IPR006935,Helicase/UvrB_N,Domain,PFAM,PF04851
IPR006936,ALOG_dom,Domain,PFAM,PF04852
IPR006936,ALOG_dom,Domain,PROFILE,PS51697
IPR006938,DUF624,Family,PFAM,PF04854
IPR006939,SNF5,Family,PFAM,PF04855
IPR006940,Securin_separation_inhibitor,Family,PFAM,PF04856
IPR006940,Securin_separation_inhibitor,Family,PANTHER,PTHR10418
IPR006941,RNase_CAF1,Family,PFAM,PF04857
IPR006942,TH1,Family,PFAM,PF04858
IPR006942,TH1,Family,PANTHER,PTHR12144
IPR006943,DUF641_pln,Domain,PFAM,PF04859
IPR006944,Phage/GTA_portal,Family,PFAM,PF04860
IPR006946,DUF642,Domain,PFAM,PF04862
IPR006947,EGF_alliinase,Domain,PFAM,PF04863
IPR006948,Alliinase_C,Domain,PFAM,PF04864
IPR006949,Baseplate_J-like,Domain,PFAM,PF04865
IPR006950,Rotavirus_NSP6,Family,PFAM,PF04866
IPR006951,DUF643,Family,PFAM,PF04867
IPR006952,PDE6_gamma,Family,PFAM,PF04868
IPR006952,PDE6_gamma,Family,PIRSF,PIRSF000969
IPR006952,PDE6_gamma,Family,PANTHER,PTHR12122
IPR006953,Vesicle_Uso1_P115_head,Domain,PFAM,PF04869
IPR006954,MLT-10-like,Family,PFAM,PF04870
IPR006955,Uso1_p115_C,Domain,PFAM,PF04871
IPR006956,Poxvirus_L5,Family,PFAM,PF04872
IPR006957,EIN3,Family,PFAM,PF04873
IPR006957,EIN3,Family,PANTHER,PTHR33305
IPR006958,Mak16,Family,PFAM,PF04874
IPR006958,Mak16,Family,PIRSF,PIRSF003352
IPR006959,DUF645,Family,PFAM,PF04875
IPR006960,Major_non-capsid_tenuivirus,Family,PFAM,PF04876
IPR006961,HrpN/Z,Family,PFAM,PF04877
IPR006962,P48_Baculovir,Family,PFAM,PF04878
IPR006963,Mopterin_OxRdtase_4Fe-4S_dom,Domain,PFAM,PF04879
IPR006963,Mopterin_OxRdtase_4Fe-4S_dom,Domain,PROFILE,PS51669
IPR006963,Mopterin_OxRdtase_4Fe-4S_dom,Domain,SMART,SM00926
IPR006964,NUDE_dom,Domain,PFAM,PF04880
IPR006965,Adenovirus_Gp19K,Family,PFAM,PF04881
IPR006966,Peroxin-3,Family,PFAM,PF04882
IPR006966,Peroxin-3,Family,PANTHER,PTHR28080
IPR006968,RUS_fam,Family,PFAM,PF04884
IPR006968,RUS_fam,Family,PANTHER,PTHR12770
IPR006969,Stig1,Family,PFAM,PF04885
IPR006969,Stig1,Family,PANTHER,PTHR33227
IPR006970,PT,Repeat,PFAM,PF04886
IPR006971,Poxvirus_M2,Family,PFAM,PF04887
IPR006971,Poxvirus_M2,Family,PIRSF,PIRSF015982
IPR006972,SseC,Family,PFAM,PF04888
IPR006973,Cwf_Cwc_15,Family,PFAM,PF04889
IPR006973,Cwf_Cwc_15,Family,PANTHER,PTHR12718
IPR006974,DUF648,Family,PFAM,PF04890
IPR006975,NifQ,Family,PFAM,PF04891
IPR006976,VanZ-like,Domain,PFAM,PF04892
IPR006977,Yip1,Domain,PFAM,PF04893
IPR006978,Nre_N,Domain,PFAM,PF04894
IPR006979,Nre_C,Domain,PFAM,PF04895
IPR006980,NH3_CH4_mOase_C,Family,PFAM,PF04896
IPR006980,NH3_CH4_mOase_C,Family,TIGRFAMs,TIGR03078
IPR006982,Glu_synth_centr_N,Domain,PFAM,PF04898
IPR006983,MbeD_MobD,Family,PFAM,PF04899
IPR006984,Fcf1/Utp23,Family,PFAM,PF04900
IPR006985,RAMP,Family,PFAM,PF04901
IPR006985,RAMP,Family,PANTHER,PTHR14076
IPR006986,Nab1_C,Domain,PFAM,PF04902
IPR006988,Nab_N,Domain,PFAM,PF04904
IPR006989,NAB_co-repressor_dom,Domain,PFAM,PF04905
IPR006990,Tweety,Family,PFAM,PF04906
IPR006990,Tweety,Family,PANTHER,PTHR12424
IPR006990,Tweety,Family,CDD,cd07912
IPR006993,Glut_rich_SH3-bd,Family,PFAM,PF04908
IPR006993,Glut_rich_SH3-bd,Family,PIRSF,PIRSF008142
IPR006993,Glut_rich_SH3-bd,Family,CDD,cd03030
IPR006994,TCF25/Rqc1,Family,PFAM,PF04910
IPR006994,TCF25/Rqc1,Family,PANTHER,PTHR22684
IPR006995,ATP_synth_F0_jsu,Family,PFAM,PF04911
IPR006995,ATP_synth_F0_jsu,Family,PANTHER,PTHR28060
IPR006997,Baculo_Y142,Family,PFAM,PF04913
IPR006998,DltD,Family,PFAM,PF04914
IPR006998,DltD,Family,PANTHER,PTHR40039
IPR007000,PLipase_B-like,Family,PFAM,PF04916
IPR007000,PLipase_B-like,Family,PANTHER,PTHR12370
IPR007001,Shufflon_N,Domain,PFAM,PF04917
IPR007003,DUF655,Family,PFAM,PF04919
IPR007003,DUF655,Family,PANTHER,PTHR40734
IPR007004,BNYVV_p31,Family,PFAM,PF04920
IPR007005,XAP5,Family,PFAM,PF04921
IPR007005,XAP5,Family,PANTHER,PTHR12722
IPR007007,Ninjurin,Family,PFAM,PF04923
IPR007007,Ninjurin,Family,PANTHER,PTHR12316
IPR007008,Poxvirus_A6,Family,PFAM,PF04924
IPR007009,Shq1_dom,Domain,PFAM,PF04925
IPR007010,PolA_pol_RNA-bd_dom,Domain,PFAM,PF04926
IPR007011,LEA_SMP_dom,Domain,PFAM,PF04927
IPR007012,PolA_pol_cen_dom,Domain,PFAM,PF04928
IPR007013,DNA_pol_proc_fac_herpes,Family,PFAM,PF04929
IPR007014,FUN14,Family,PFAM,PF04930
IPR007014,FUN14,Family,PANTHER,PTHR21346
IPR007015,DNA_pol_V/MYBBP1A,Family,PFAM,PF04931
IPR007015,DNA_pol_V/MYBBP1A,Family,PANTHER,PTHR13213
IPR007016,O-antigen_ligase-related,Family,PFAM,PF04932
IPR007018,Mediator_Med6,Family,PFAM,PF04934
IPR007018,Mediator_Med6,Family,PANTHER,PTHR13104
IPR007020,DUF658,Family,PFAM,PF04936
IPR007021,DUF659,Domain,PFAM,PF04937
IPR007023,Ribosom_reg,Family,PFAM,PF04939
IPR007023,Ribosom_reg,Family,PANTHER,PTHR17602
IPR007024,BLUF_domain,Domain,PFAM,PF04940
IPR007024,BLUF_domain,Domain,PROFILE,PS50925
IPR007024,BLUF_domain,Domain,SMART,SM01034
IPR007025,LEF-8,Family,PFAM,PF04941
IPR007026,CC_domain,Domain,PFAM,PF04942
IPR007027,Poxvirus_F11,Family,PFAM,PF04943
IPR007027,Poxvirus_F11,Family,PIRSF,PIRSF015981
IPR007029,YHS_dom,Domain,PFAM,PF04945
IPR007031,Poxvirus_VLTF3,Family,PFAM,PF04947
IPR007032,Poxvirus_A51,Family,PFAM,PF04948
IPR007033,GORAB,Family,PFAM,PF04949
IPR007033,GORAB,Family,PANTHER,PTHR21470
IPR007034,BMS1_TSR1_C,Domain,PFAM,PF04950
IPR007034,BMS1_TSR1_C,Domain,SMART,SM01362
IPR007035,Peptidase_M55,Family,PFAM,PF04951
IPR007035,Peptidase_M55,Family,PIRSF,PIRSF015853
IPR007036,Aste_AspA,Family,PFAM,PF04952
IPR007037,SIP_C,Domain,PFAM,PF04954
IPR007038,HupE_UreJ,Family,PFAM,PF04955
IPR007038,HupE_UreJ,Family,PIRSF,PIRSF016919
IPR007039,TrbC/VirB2,Family,PFAM,PF04956
IPR007040,Ribosome_modulation_factor,Family,HAMAP,MF_00919
IPR007040,Ribosome_modulation_factor,Family,PFAM,PF04957
IPR007041,Arg_succinylTrfase_AstA/AruG,Family,HAMAP,MF_01171
IPR007041,Arg_succinylTrfase_AstA/AruG,Family,PFAM,PF04958
IPR007041,Arg_succinylTrfase_AstA/AruG,Family,TIGRFAMs,TIGR03243
IPR007042,SERRATE/Ars2_C,Domain,PFAM,PF04959
IPR007044,Cyclodeamin/CycHdrlase,Domain,PFAM,PF04961
IPR007046,RNA_pol_sigma_54_core-bd,Domain,PFAM,PF04963
IPR007047,Flp_Fap,Family,PFAM,PF04964
IPR007048,IraD/Gp25-like,Domain,PFAM,PF04965
IPR007049,Carb-sel_porin_OprB,Family,PFAM,PF04966
IPR007050,HTH_bacterioopsin,Domain,PFAM,PF04967
IPR007051,CHORD_dom,Domain,PFAM,PF04968
IPR007051,CHORD_dom,Domain,PROFILE,PS51401
IPR007052,CS_dom,Domain,PFAM,PF04969
IPR007052,CS_dom,Domain,PROFILE,PS51203
IPR007053,LRAT_dom,Domain,PFAM,PF04970
IPR007054,Lysis_S,Family,PFAM,PF04971
IPR007054,Lysis_S,Family,PIRSF,PIRSF030786
IPR007055,BON_dom,Domain,PFAM,PF04972
IPR007055,BON_dom,Domain,PROFILE,PS50914
IPR007059,DmsC,Family,PFAM,PF04976
IPR007059,DmsC,Family,PANTHER,PTHR38095
IPR007060,FtsL/DivIC,Family,PFAM,PF04977
IPR007061,DUF664,Family,PFAM,PF04978
IPR007062,PPI-2,Family,PFAM,PF04979
IPR007062,PPI-2,Family,PANTHER,PTHR12398
IPR007064,Nmd3_N,Domain,PFAM,PF04981
IPR007065,HPP,Family,PFAM,PF04982
IPR007066,RNA_pol_Rpb1_3,Domain,PFAM,PF04983
IPR007069,Transposase_32,Family,PFAM,PF04986
IPR007071,AKAP95,Family,PFAM,PF04988
IPR007071,AKAP95,Family,PANTHER,PTHR12190
IPR007072,Rhamnosyl_O-MeTrfase_CmcI,Family,PFAM,PF04989
IPR007073,RNA_pol_Rpb1_7,Domain,PFAM,PF04990
IPR007074,LicD_fam,Family,PFAM,PF04991
IPR007075,RNA_pol_Rpb1_6,Domain,PFAM,PF04992
IPR007076,TfoX_N,Domain,PFAM,PF04993
IPR007077,TfoX_C,Domain,PFAM,PF04994
IPR007078,Haem_export_protD_CcmD,Family,PFAM,PF04995
IPR007078,Haem_export_protD_CcmD,Family,TIGRFAMs,TIGR03141
IPR007079,SuccinylArg_d-Hdrlase_AstB,Family,HAMAP,MF_01172
IPR007079,SuccinylArg_d-Hdrlase_AstB,Family,PFAM,PF04996
IPR007079,SuccinylArg_d-Hdrlase_AstB,Family,TIGRFAMs,TIGR03241
IPR007080,RNA_pol_Rpb1_1,Domain,PFAM,PF04997
IPR007081,RNA_pol_Rpb1_5,Domain,PFAM,PF04998
IPR007083,RNA_pol_Rpb1_4,Domain,PFAM,PF05000
IPR007084,BRICHOS_dom,Domain,PFAM,PF04089
IPR007084,BRICHOS_dom,Domain,PROFILE,PS50869
IPR007084,BRICHOS_dom,Domain,SMART,SM01039
IPR007085,DNA/pantothenate-metab_flavo_C,Domain,PFAM,PF04127
IPR007100,RNA-dir_pol_birnavirus,Family,PFAM,PF04197
IPR007109,Brix,Domain,PFAM,PF04427
IPR007109,Brix,Domain,PROFILE,PS50833
IPR007109,Brix,Domain,SMART,SM00879
IPR007110,Ig-like_dom,Domain,PFAM,PF13895
IPR007110,Ig-like_dom,Domain,PROFILE,PS50835
IPR007111,NACHT_NTPase,Domain,PFAM,PF05729
IPR007111,NACHT_NTPase,Domain,PROFILE,PS50837
IPR007115,6-PTP_synth/QueD,Family,PFAM,PF01242
IPR007115,6-PTP_synth/QueD,Family,PIRSF,PIRSF006113
IPR007115,6-PTP_synth/QueD,Family,PANTHER,PTHR12589
IPR007115,6-PTP_synth/QueD,Family,TIGRFAMs,TIGR00039
IPR007115,6-PTP_synth/QueD,Family,TIGRFAMs,TIGR03367
IPR007117,Expansin_CBD,Domain,PFAM,PF01357
IPR007117,Expansin_CBD,Domain,PROFILE,PS50843
IPR007120,DNA-dir_RNAP_su2_dom,Domain,PFAM,PF00562
IPR007123,Gelsolin-like_dom,Domain,PFAM,PF00626
IPR007125,Histone_H2A/H2B/H3,Domain,PFAM,PF00125
IPR007126,Borrelia_REV,Family,PFAM,PF03978
IPR007126,Borrelia_REV,Family,PIRSF,PIRSF020372
IPR007127,RNA_pol_sigma_70_r1_1,Domain,PFAM,PF03979
IPR007128,PMF1/Nnf1,Family,PFAM,PF03980
IPR007128,PMF1/Nnf1,Family,PANTHER,PTHR15459
IPR007130,DAGAT,Family,PFAM,PF03982
IPR007131,SHD1,Domain,PFAM,PF03983
IPR007132,DUF346,Repeat,PFAM,PF03984
IPR007133,RNA_pol_II-assoc_Paf1,Family,PFAM,PF03985
IPR007133,RNA_pol_II-assoc_Paf1,Family,PANTHER,PTHR23188
IPR007135,Autophagy-rel_prot_3,Domain,PFAM,PF03987
IPR007136,DUF347,Repeat,PFAM,PF03988
IPR007137,DUF348,Domain,PFAM,PF03990
IPR007138,ABM_dom,Domain,PFAM,PF03992
IPR007138,ABM_dom,Domain,PROFILE,PS51725
IPR007139,DUF349,Repeat,PFAM,PF03993
IPR007140,DUF350,Repeat,PFAM,PF03994
IPR007142,Hemagglutn-estrase_core,Domain,PFAM,PF03996
IPR007143,Vps28,Family,PFAM,PF03997
IPR007143,Vps28,Family,PIRSF,PIRSF017535
IPR007143,Vps28,Family,PANTHER,PTHR12937
IPR007144,SSU_processome_Utp11,Family,PFAM,PF03998
IPR007144,SSU_processome_Utp11,Family,PIRSF,PIRSF015952
IPR007144,SSU_processome_Utp11,Family,PANTHER,PTHR12838
IPR007146,Sas10/Utp3/C1D,Family,PFAM,PF04000
IPR007147,TF_Vhr,Family,PFAM,PF04001
IPR007148,SSU_processome_Utp12,Domain,PFAM,PF04003
IPR007149,Leo1,Family,PFAM,PF04004
IPR007149,Leo1,Family,PANTHER,PTHR23146
IPR007150,Hus1/Mec3,Family,PFAM,PF04005
IPR007152,DUF354,Family,PFAM,PF04007
IPR007152,DUF354,Family,PIRSF,PIRSF005357
IPR007152,DUF354,Family,PANTHER,PTHR39662
IPR007153,Adenosine_kinase,Family,PFAM,PF04008
IPR007153,Adenosine_kinase,Family,PANTHER,PTHR36155
IPR007154,DUF356,Family,PFAM,PF04009
IPR007154,DUF356,Family,PIRSF,PIRSF006606
IPR007156,MamQ_LemA,Family,PFAM,PF04011
IPR007156,MamQ_LemA,Family,PANTHER,PTHR34478
IPR007157,PspA_IM30,Family,PFAM,PF04012
IPR007157,PspA_IM30,Family,PANTHER,PTHR31088
IPR007158,TrmY,Family,HAMAP,MF_00587
IPR007158,TrmY,Family,PFAM,PF04013
IPR007158,TrmY,Family,PANTHER,PTHR40703
